,order_id,order_item_id,tran_dt,customer_id,dollars,qty,product_id,payment_type_id,category,payment_type
2425,3156,3216,2020-04-17,835,750,3,16,2,A,credit card
2426,3217,3278,2020-04-19,463,250,1,16,2,A,credit card
2427,3220,3281,2020-04-19,848,750,3,16,2,A,credit card
2428,3225,3286,2020-04-19,331,750,3,16,2,A,credit card
2429,3344,3407,2020-04-23,950,500,2,16,2,A,credit card
2430,3356,3419,2020-04-23,497,250,1,16,2,A,credit card
2431,3425,3490,2020-04-26,544,750,3,16,2,A,credit card
2432,3442,3508,2020-04-27,800,250,1,16,2,A,credit card
2433,3561,3628,2020-05-01,852,500,2,16,2,A,credit card
2434,3597,3664,2020-05-02,279,750,3,16,2,A,credit card
2435,3613,3680,2020-05-03,44,250,1,16,2,A,credit card
2436,3643,3710,2020-05-04,786,500,2,16,2,A,credit card
2437,3657,3724,2020-05-04,981,750,3,16,2,A,credit card
2438,3668,3736,2020-05-05,851,500,2,16,2,A,credit card
2439,3731,3800,2020-05-07,557,750,3,16,2,A,credit card
2440,3735,3815,2020-05-07,61,1000,4,16,2,A,credit card
2441,3835,3907,2020-05-10,854,250,1,16,2,A,credit card
2442,3841,3914,2020-05-10,212,750,3,16,2,A,credit card
2443,3957,4033,2020-05-14,425,750,3,16,2,A,credit card
2444,4033,4109,2020-05-16,999,500,2,16,2,A,credit card
2445,4049,4125,2020-05-17,943,500,2,16,2,A,credit card
2446,4068,4144,2020-05-18,825,500,2,16,2,A,credit card
2447,4079,4156,2020-05-18,610,1000,4,16,2,A,credit card
2448,4085,4162,2020-05-18,8,250,1,16,2,A,credit card
2449,4096,4173,2020-05-19,470,500,2,16,2,A,credit card
2450,4168,4245,2020-05-21,843,250,1,16,2,A,credit card
2451,4211,4290,2020-05-22,867,500,2,16,2,A,credit card
2452,4212,4291,2020-05-22,104,250,1,16,2,A,credit card
2453,4218,4297,2020-05-22,701,250,1,16,2,A,credit card
2454,4260,4339,2020-05-24,869,250,1,16,2,A,credit card
2455,4371,4451,2020-05-28,14,500,2,16,2,A,credit card
2456,4388,4468,2020-05-28,334,250,1,16,2,A,credit card
2457,4395,4475,2020-05-28,431,250,1,16,2,A,credit card
2458,4397,4477,2020-05-28,959,250,1,16,2,A,credit card
2459,4414,4494,2020-05-29,518,500,2,16,2,A,credit card
2460,4452,4534,2020-05-30,544,750,3,16,2,A,credit card
2461,4477,4559,2020-05-31,615,500,2,16,2,A,credit card
2462,4481,4563,2020-05-31,271,750,3,16,2,A,credit card
2463,4500,4582,2020-06-01,971,750,3,16,2,A,credit card
2464,4531,4615,2020-06-02,33,500,2,16,2,A,credit card
2465,4535,4619,2020-06-02,336,750,3,16,2,A,credit card
2466,4564,4648,2020-06-03,198,250,1,16,2,A,credit card
2467,4585,4669,2020-06-04,10,500,2,16,2,A,credit card
2468,4606,4690,2020-06-04,737,500,2,16,2,A,credit card
2469,4649,4757,2020-06-06,145,500,2,16,2,A,credit card
2470,4645,4763,2020-06-06,155,250,1,16,2,A,credit card
2471,4700,4791,2020-06-07,912,250,1,16,2,A,credit card
2472,4714,4806,2020-06-08,692,250,1,16,2,A,credit card
2473,4726,4818,2020-06-08,345,750,3,16,2,A,credit card
2474,4764,4857,2020-06-10,290,500,2,16,2,A,credit card
2475,4769,4862,2020-06-10,523,500,2,16,2,A,credit card
2476,4807,4903,2020-06-11,898,250,1,16,2,A,credit card
2477,4882,4978,2020-06-15,146,250,1,16,2,A,credit card
2478,4890,4986,2020-06-15,711,750,3,16,2,A,credit card
2479,4896,4992,2020-06-15,782,750,3,16,2,A,credit card
2480,4904,5000,2020-06-16,972,250,1,16,2,A,credit card
2481,4937,5034,2020-06-17,480,750,3,16,2,A,credit card
2482,4997,5095,2020-06-19,895,500,2,16,2,A,credit card
2483,5016,5114,2020-06-20,633,250,1,16,2,A,credit card
2484,5017,5115,2020-06-20,194,500,2,16,2,A,credit card
2485,5039,5138,2020-06-20,518,750,3,16,2,A,credit card
2486,5053,5152,2020-06-21,886,750,3,16,2,A,credit card
2487,5138,5238,2020-06-24,317,500,2,16,2,A,credit card
2488,5141,5254,2020-06-24,740,250,1,16,2,A,credit card
2489,5166,5268,2020-06-25,99,500,2,16,2,A,credit card
2490,5186,5288,2020-06-26,562,250,1,16,2,A,credit card
2491,5232,5337,2020-06-28,482,500,2,16,2,A,credit card
2492,5235,5340,2020-06-28,201,750,3,16,2,A,credit card
2493,5278,5384,2020-06-29,277,250,1,16,2,A,credit card
2494,5279,5385,2020-06-29,866,1000,4,16,2,A,credit card
2495,5361,5468,2020-07-02,883,750,3,16,2,A,credit card
2496,5428,5535,2020-07-04,164,750,3,16,2,A,credit card
2497,5431,5538,2020-07-05,149,250,1,16,2,A,credit card
2498,5436,5543,2020-07-05,477,750,3,16,2,A,credit card
2499,5438,5545,2020-07-05,207,500,2,16,2,A,credit card
2500,5449,5556,2020-07-05,6,1000,4,16,2,A,credit card
2501,5480,5588,2020-07-06,862,500,2,16,2,A,credit card
2502,5565,5676,2020-07-08,771,250,1,16,2,A,credit card
2503,5609,5720,2020-07-10,523,750,3,16,2,A,credit card
2504,5623,5735,2020-07-11,501,500,2,16,2,A,credit card
2505,5624,5736,2020-07-11,911,500,2,16,2,A,credit card
2506,5665,5777,2020-07-12,577,250,1,16,2,A,credit card
2507,5691,5804,2020-07-13,908,250,1,16,2,A,credit card
2508,5707,5820,2020-07-14,262,500,2,16,2,A,credit card
2509,5737,5852,2020-07-15,609,500,2,16,2,A,credit card
2510,5742,5857,2020-07-15,953,250,1,16,2,A,credit card
2511,5793,5908,2020-07-17,430,500,2,16,2,A,credit card
2512,5804,5919,2020-07-17,322,500,2,16,2,A,credit card
2513,5838,5955,2020-07-18,507,250,1,16,2,A,credit card
2514,5934,6053,2020-07-21,970,750,3,16,2,A,credit card
2515,5946,6065,2020-07-22,783,1000,4,16,2,A,credit card
2516,5949,6068,2020-07-22,343,1000,4,16,2,A,credit card
2517,5974,6094,2020-07-23,289,750,3,16,2,A,credit card
2518,6064,6185,2020-07-26,844,250,1,16,2,A,credit card
2519,6100,6221,2020-07-27,878,750,3,16,2,A,credit card
2520,6116,6249,2020-07-28,933,500,2,16,2,A,credit card
2521,6206,6335,2020-07-31,136,250,1,16,2,A,credit card
2522,6236,6366,2020-08-01,140,250,1,16,2,A,credit card
2523,6262,6392,2020-08-02,959,500,2,16,2,A,credit card
2524,6285,6415,2020-08-02,176,500,2,16,2,A,credit card
2525,6294,6424,2020-08-03,595,500,2,16,2,A,credit card
2526,6307,6437,2020-08-03,583,750,3,16,2,A,credit card
2527,6322,6452,2020-08-04,640,250,1,16,2,A,credit card
2528,6362,6493,2020-08-05,64,500,2,16,2,A,credit card
2529,6383,6514,2020-08-06,800,750,3,16,2,A,credit card
2530,6409,6541,2020-08-07,427,500,2,16,2,A,credit card
2531,6415,6547,2020-08-07,991,250,1,16,2,A,credit card
2532,6445,6577,2020-08-08,321,500,2,16,2,A,credit card
2533,6473,6606,2020-08-08,578,250,1,16,2,A,credit card
2534,6476,6609,2020-08-09,825,500,2,16,2,A,credit card
2535,6493,6626,2020-08-09,293,750,3,16,2,A,credit card
2536,6538,6671,2020-08-11,255,500,2,16,2,A,credit card
2537,6594,6729,2020-08-13,1000,500,2,16,2,A,credit card
2538,6603,6738,2020-08-13,28,500,2,16,2,A,credit card
2539,6636,6771,2020-08-14,301,500,2,16,2,A,credit card
2540,6730,6867,2020-08-17,730,750,3,16,2,A,credit card
2541,6778,6916,2020-08-19,434,750,3,16,2,A,credit card
2542,6807,6946,2020-08-20,278,500,2,16,2,A,credit card
2543,6855,6995,2020-08-21,628,250,1,16,2,A,credit card
2544,6868,7009,2020-08-22,775,250,1,16,2,A,credit card
2545,6893,7034,2020-08-23,184,500,2,16,2,A,credit card
2546,6920,7063,2020-08-23,734,250,1,16,2,A,credit card
2547,6929,7072,2020-08-24,50,750,3,16,2,A,credit card
2548,6965,7110,2020-08-25,66,750,3,16,2,A,credit card
2549,6967,7112,2020-08-25,995,500,2,16,2,A,credit card
2550,6975,7120,2020-08-25,227,500,2,16,2,A,credit card
2551,6980,7125,2020-08-25,523,500,2,16,2,A,credit card
2552,6985,7130,2020-08-25,127,500,2,16,2,A,credit card
2553,6995,7141,2020-08-26,976,500,2,16,2,A,credit card
2554,7063,7210,2020-08-29,312,500,2,16,2,A,credit card
2555,7078,7225,2020-08-29,67,500,2,16,2,A,credit card
2556,7112,7259,2020-08-30,434,250,1,16,2,A,credit card
2557,7128,7275,2020-08-30,978,750,3,16,2,A,credit card
2558,7169,7316,2020-09-01,369,750,3,16,2,A,credit card
2559,7238,7386,2020-09-03,88,500,2,16,2,A,credit card
2560,7256,7404,2020-09-04,589,250,1,16,2,A,credit card
2561,7269,7417,2020-09-04,215,1000,4,16,2,A,credit card
2562,7293,7441,2020-09-05,975,1000,4,16,2,A,credit card
2563,7302,7450,2020-09-05,542,750,3,16,2,A,credit card
2564,7358,7507,2020-09-07,897,500,2,16,2,A,credit card
2565,7409,7558,2020-09-09,69,750,3,16,2,A,credit card
2566,7413,7562,2020-09-09,792,750,3,16,2,A,credit card
2567,7476,7627,2020-09-12,343,500,2,16,2,A,credit card
2568,7497,7648,2020-09-12,353,250,1,16,2,A,credit card
2569,7565,7716,2020-09-14,287,250,1,16,2,A,credit card
2570,7578,7729,2020-09-15,194,500,2,16,2,A,credit card
2571,7579,7730,2020-09-15,505,750,3,16,2,A,credit card
2572,7608,7760,2020-09-16,54,250,1,16,2,A,credit card
2573,7620,7772,2020-09-16,363,750,3,16,2,A,credit card
2574,7646,7798,2020-09-17,192,250,1,16,2,A,credit card
2575,7661,7813,2020-09-18,135,500,2,16,2,A,credit card
2576,7677,7830,2020-09-18,370,250,1,16,2,A,credit card
2577,7747,7901,2020-09-21,975,750,3,16,2,A,credit card
2578,7769,7923,2020-09-21,651,750,3,16,2,A,credit card
2579,7819,7974,2020-09-23,791,500,2,16,2,A,credit card
2580,7841,7997,2020-09-24,990,500,2,16,2,A,credit card
2581,7845,8001,2020-09-24,181,500,2,16,2,A,credit card
2582,7855,8011,2020-09-24,989,1000,4,16,2,A,credit card
2583,7889,8045,2020-09-25,137,750,3,16,2,A,credit card
2584,7891,8047,2020-09-25,628,250,1,16,2,A,credit card
2585,7897,8053,2020-09-26,883,500,2,16,2,A,credit card
2586,7907,8064,2020-09-26,407,500,2,16,2,A,credit card
2587,7944,8106,2020-09-27,417,750,3,16,2,A,credit card
2588,7963,8121,2020-09-28,343,500,2,16,2,A,credit card
2589,7976,8134,2020-09-28,583,250,1,16,2,A,credit card
2590,8045,8206,2020-10-01,447,500,2,16,2,A,credit card
2591,8080,8244,2020-10-02,297,250,1,16,2,A,credit card
2592,8101,8265,2020-10-03,447,250,1,16,2,A,credit card
2593,8106,8270,2020-10-03,429,1000,4,16,2,A,credit card
2594,8225,8392,2020-10-07,289,500,2,16,2,A,credit card
2595,8235,8403,2020-10-07,601,750,3,16,2,A,credit card
2596,8272,8440,2020-10-09,217,750,3,16,2,A,credit card
2597,8273,8441,2020-10-09,128,750,3,16,2,A,credit card
2598,8352,8522,2020-10-11,207,250,1,16,2,A,credit card
2599,8353,8523,2020-10-11,999,750,3,16,2,A,credit card
2600,8386,8557,2020-10-13,870,500,2,16,2,A,credit card
2601,8393,8564,2020-10-13,149,750,3,16,2,A,credit card
2602,8381,8581,2020-10-13,988,750,3,16,2,A,credit card
2603,8418,8591,2020-10-14,476,250,1,16,2,A,credit card
2604,8437,8610,2020-10-14,324,500,2,16,2,A,credit card
2605,8448,8621,2020-10-15,937,750,3,16,2,A,credit card
2606,8464,8638,2020-10-15,989,250,1,16,2,A,credit card
2607,8470,8644,2020-10-15,679,750,3,16,2,A,credit card
2608,8504,8680,2020-10-17,645,500,2,16,2,A,credit card
2609,8514,8690,2020-10-17,799,500,2,16,2,A,credit card
2610,8516,8692,2020-10-17,771,750,3,16,2,A,credit card
2611,8553,8729,2020-10-18,792,250,1,16,2,A,credit card
2612,8591,8768,2020-10-20,41,500,2,16,2,A,credit card
2613,8615,8792,2020-10-21,553,750,3,16,2,A,credit card
2614,8617,8794,2020-10-21,404,750,3,16,2,A,credit card
2615,8649,8826,2020-10-22,941,750,3,16,2,A,credit card
2616,8665,8842,2020-10-22,333,1000,4,16,2,A,credit card
2617,8669,8846,2020-10-22,821,500,2,16,2,A,credit card
2618,8693,8870,2020-10-23,830,250,1,16,2,A,credit card
2619,8699,8876,2020-10-23,230,500,2,16,2,A,credit card
2620,8770,8949,2020-10-26,749,500,2,16,2,A,credit card
2621,8774,8953,2020-10-26,18,750,3,16,2,A,credit card
2622,8793,8972,2020-10-26,360,500,2,16,2,A,credit card
2623,8823,9002,2020-10-27,653,500,2,16,2,A,credit card
2624,8842,9021,2020-10-28,835,250,1,16,2,A,credit card
2625,8857,9038,2020-10-29,608,750,3,16,2,A,credit card
2626,8863,9044,2020-10-29,583,750,3,16,2,A,credit card
2627,8872,9054,2020-10-29,334,250,1,16,2,A,credit card
2628,8876,9059,2020-10-29,802,250,1,16,2,A,credit card
2629,8918,9101,2020-10-31,855,250,1,16,2,A,credit card
2630,8921,9104,2020-10-31,663,500,2,16,2,A,credit card
2631,9063,9253,2020-11-05,973,500,2,16,2,A,credit card
2632,9076,9266,2020-11-06,845,500,2,16,2,A,credit card
2633,9084,9274,2020-11-06,924,500,2,16,2,A,credit card
2634,9125,9315,2020-11-08,914,500,2,16,2,A,credit card
2635,9140,9330,2020-11-08,953,500,2,16,2,A,credit card
2636,9174,9365,2020-11-10,416,750,3,16,2,A,credit card
2637,9175,9366,2020-11-10,351,250,1,16,2,A,credit card
2638,9184,9375,2020-11-10,699,500,2,16,2,A,credit card
2639,9186,9377,2020-11-10,123,500,2,16,2,A,credit card
2640,9200,9391,2020-11-10,200,750,3,16,2,A,credit card
2641,9223,9414,2020-11-11,554,250,1,16,2,A,credit card
2642,9224,9415,2020-11-11,41,750,3,16,2,A,credit card
2643,9244,9436,2020-11-11,474,250,1,16,2,A,credit card
2644,9256,9448,2020-11-12,951,250,1,16,2,A,credit card
2645,9328,9520,2020-11-14,934,1000,4,16,2,A,credit card
2646,9363,9555,2020-11-15,221,500,2,16,2,A,credit card
2647,9393,9585,2020-11-17,669,500,2,16,2,A,credit card
2648,9433,9625,2020-11-18,672,750,3,16,2,A,credit card
2649,9441,9633,2020-11-18,285,250,1,16,2,A,credit card
2650,9472,9665,2020-11-19,428,500,2,16,2,A,credit card
2651,9479,9672,2020-11-20,496,750,3,16,2,A,credit card
2652,9568,9762,2020-11-23,643,500,2,16,2,A,credit card
2653,9590,9784,2020-11-24,701,750,3,16,2,A,credit card
2654,9669,9864,2020-11-27,58,250,1,16,2,A,credit card
2655,9674,9869,2020-11-27,855,250,1,16,2,A,credit card
2656,9680,9875,2020-11-27,92,250,1,16,2,A,credit card
2657,9686,9881,2020-11-27,46,250,1,16,2,A,credit card
2658,9714,9910,2020-11-28,855,500,2,16,2,A,credit card
2659,9719,9916,2020-11-29,968,500,2,16,2,A,credit card
2660,9720,9917,2020-11-29,354,500,2,16,2,A,credit card
2661,9725,9922,2020-11-29,248,500,2,16,2,A,credit card
2662,9740,9937,2020-11-29,565,750,3,16,2,A,credit card
2663,9741,9938,2020-11-29,286,250,1,16,2,A,credit card
2664,9770,9967,2020-11-30,82,250,1,16,2,A,credit card
2665,9780,9977,2020-12-01,897,500,2,16,2,A,credit card
2666,9785,9982,2020-12-01,610,1000,4,16,2,A,credit card
2667,9793,9990,2020-12-01,821,500,2,16,2,A,credit card
2668,11,11,2020-01-01,610,400,1,21,2,A,credit card
2669,266,273,2020-01-10,310,400,1,21,2,A,credit card
2670,284,291,2020-01-11,167,1200,3,21,2,A,credit card
2671,609,625,2020-01-22,936,400,1,21,2,A,credit card
2672,657,673,2020-01-23,952,800,2,21,2,A,credit card
2673,808,825,2020-01-28,674,800,2,21,2,A,credit card
2674,828,846,2020-01-29,87,800,2,21,2,A,credit card
2675,883,902,2020-01-30,913,1200,3,21,2,A,credit card
2676,980,1001,2020-02-02,975,800,2,21,2,A,credit card
2677,998,1020,2020-02-03,842,1200,3,21,2,A,credit card
2678,1007,1029,2020-02-03,429,800,2,21,2,A,credit card
2679,1063,1086,2020-02-05,999,1200,3,21,2,A,credit card
2680,1067,1090,2020-02-05,386,1200,3,21,2,A,credit card
2681,1075,1098,2020-02-05,772,1200,3,21,2,A,credit card
2682,1234,1260,2020-02-10,855,800,2,21,2,A,credit card
2683,1405,1437,2020-02-15,4,400,1,21,2,A,credit card
2684,1693,1728,2020-02-25,209,800,2,21,2,A,credit card
2685,1764,1800,2020-02-27,72,800,2,21,2,A,credit card
2686,1780,1816,2020-02-28,555,400,1,21,2,A,credit card
2687,1830,1866,2020-03-01,327,800,2,21,2,A,credit card
2688,1844,1880,2020-03-01,886,400,1,21,2,A,credit card
2689,1865,1902,2020-03-02,333,400,1,21,2,A,credit card
2690,1883,1920,2020-03-03,868,800,2,21,2,A,credit card
2691,1973,2011,2020-03-06,488,800,2,21,2,A,credit card
2692,1989,2028,2020-03-07,972,800,2,21,2,A,credit card
2693,2005,2044,2020-03-07,597,400,1,21,2,A,credit card
2694,2029,2068,2020-03-08,950,400,1,21,2,A,credit card
2695,2045,2084,2020-03-09,879,1200,3,21,2,A,credit card
2696,2055,2096,2020-03-09,343,1200,3,21,2,A,credit card
2697,2210,2254,2020-03-14,564,400,1,21,2,A,credit card
2698,2280,2324,2020-03-17,714,800,2,21,2,A,credit card
2699,2326,2371,2020-03-18,26,1200,3,21,2,A,credit card
2700,2443,2489,2020-03-22,172,1200,3,21,2,A,credit card
2701,2484,2531,2020-03-24,343,1200,3,21,2,A,credit card
2702,2485,2532,2020-03-24,130,1200,3,21,2,A,credit card
2703,2523,2571,2020-03-25,796,1200,3,21,2,A,credit card
2704,2634,2683,2020-03-29,584,1200,3,21,2,A,credit card
2705,2646,2696,2020-03-30,570,800,2,21,2,A,credit card
2706,2815,2869,2020-04-05,669,1200,3,21,2,A,credit card
2707,2847,2901,2020-04-06,297,1200,3,21,2,A,credit card
2708,2878,2932,2020-04-08,28,800,2,21,2,A,credit card
2709,2882,2936,2020-04-08,59,800,2,21,2,A,credit card
2710,3108,3168,2020-04-15,53,800,2,21,2,A,credit card
2711,3128,3188,2020-04-16,478,800,2,21,2,A,credit card
2712,3213,3274,2020-04-19,371,800,2,21,2,A,credit card
2713,3242,3306,2020-04-20,276,800,2,21,2,A,credit card
2714,3314,3376,2020-04-22,433,800,2,21,2,A,credit card
2715,3366,3431,2020-04-24,485,800,2,21,2,A,credit card
2716,3384,3449,2020-04-25,212,1200,3,21,2,A,credit card
2717,3443,3509,2020-04-27,782,400,1,21,2,A,credit card
2718,3605,3672,2020-05-02,634,400,1,21,2,A,credit card
2719,3623,3690,2020-05-03,963,800,2,21,2,A,credit card
2720,3625,3692,2020-05-03,221,1200,3,21,2,A,credit card
2721,3676,3744,2020-05-05,209,400,1,21,2,A,credit card
2722,3714,3782,2020-05-06,633,1200,3,21,2,A,credit card
2723,3810,3882,2020-05-09,124,1200,3,21,2,A,credit card
2724,3862,3935,2020-05-11,115,1200,3,21,2,A,credit card
2725,3940,4016,2020-05-13,206,800,2,21,2,A,credit card
2726,4065,4141,2020-05-18,166,800,2,21,2,A,credit card
2727,4208,4287,2020-05-22,990,400,1,21,2,A,credit card
2728,4240,4319,2020-05-23,221,800,2,21,2,A,credit card
2729,4423,4504,2020-05-29,309,800,2,21,2,A,credit card
2730,4427,4508,2020-05-29,261,1200,3,21,2,A,credit card
2731,4474,4556,2020-05-31,439,1200,3,21,2,A,credit card
2732,4538,4622,2020-06-02,839,1600,4,21,2,A,credit card
2733,4652,4738,2020-06-06,112,800,2,21,2,A,credit card
2734,4833,4929,2020-06-13,706,1200,3,21,2,A,credit card
2735,4893,4989,2020-06-15,527,1600,4,21,2,A,credit card
2736,4978,5076,2020-06-18,377,1200,3,21,2,A,credit card
2737,5169,5271,2020-06-25,400,800,2,21,2,A,credit card
2738,5180,5303,2020-06-26,81,1200,3,21,2,A,credit card
2739,5211,5315,2020-06-27,135,400,1,21,2,A,credit card
2740,5236,5342,2020-06-28,277,400,1,21,2,A,credit card
2741,5256,5362,2020-06-29,903,1200,3,21,2,A,credit card
2742,5523,5634,2020-07-07,523,400,1,21,2,A,credit card
2743,5557,5668,2020-07-08,3,400,1,21,2,A,credit card
2744,5729,5843,2020-07-15,92,1200,3,21,2,A,credit card
2745,5754,5869,2020-07-15,233,800,2,21,2,A,credit card
2746,5876,5995,2020-07-19,269,400,1,21,2,A,credit card
2747,6032,6153,2020-07-25,842,800,2,21,2,A,credit card
2748,6066,6187,2020-07-26,905,400,1,21,2,A,credit card
2749,6085,6226,2020-07-27,472,400,1,21,2,A,credit card
2750,6118,6242,2020-07-28,434,1200,3,21,2,A,credit card
2751,6248,6378,2020-08-01,418,800,2,21,2,A,credit card
2752,6277,6407,2020-08-02,141,800,2,21,2,A,credit card
2753,6309,6439,2020-08-03,257,800,2,21,2,A,credit card
2754,6381,6512,2020-08-06,139,400,1,21,2,A,credit card
2755,6629,6764,2020-08-14,162,1200,3,21,2,A,credit card
2756,6973,7118,2020-08-25,587,800,2,21,2,A,credit card
2757,6989,7135,2020-08-25,941,800,2,21,2,A,credit card
2758,7092,7239,2020-08-29,63,800,2,21,2,A,credit card
2759,7108,7255,2020-08-30,163,400,1,21,2,A,credit card
2760,7154,7301,2020-08-31,378,400,1,21,2,A,credit card
2761,7224,7372,2020-09-03,114,1200,3,21,2,A,credit card
2762,7335,7484,2020-09-06,914,800,2,21,2,A,credit card
2763,7365,7514,2020-09-07,318,400,1,21,2,A,credit card
2764,7374,7523,2020-09-08,501,800,2,21,2,A,credit card
2765,7377,7526,2020-09-08,982,1200,3,21,2,A,credit card
2766,7552,7703,2020-09-14,279,400,1,21,2,A,credit card
2767,7831,7987,2020-09-23,246,1200,3,21,2,A,credit card
2768,7838,7994,2020-09-24,221,400,1,21,2,A,credit card
2769,7872,8028,2020-09-25,201,800,2,21,2,A,credit card
2770,7978,8136,2020-09-28,588,800,2,21,2,A,credit card
2771,7984,8143,2020-09-29,112,800,2,21,2,A,credit card
2772,8057,8219,2020-10-01,640,1600,4,21,2,A,credit card
2773,8154,8318,2020-10-05,74,1200,3,21,2,A,credit card
2774,8162,8326,2020-10-05,507,800,2,21,2,A,credit card
2775,8178,8344,2020-10-06,950,800,2,21,2,A,credit card
2776,8181,8347,2020-10-06,673,1200,3,21,2,A,credit card
2777,8240,8408,2020-10-08,19,800,2,21,2,A,credit card
2778,8329,8499,2020-10-11,138,400,1,21,2,A,credit card
2779,8345,8515,2020-10-11,148,1200,3,21,2,A,credit card
2780,8558,8734,2020-10-19,499,800,2,21,2,A,credit card
2781,8560,8736,2020-10-19,758,800,2,21,2,A,credit card
2782,8766,8945,2020-10-25,481,1200,3,21,2,A,credit card
2783,8772,8951,2020-10-26,511,800,2,21,2,A,credit card
2784,8792,8971,2020-10-26,236,1200,3,21,2,A,credit card
2785,8830,9009,2020-10-28,69,800,2,21,2,A,credit card
2786,8838,9017,2020-10-28,124,800,2,21,2,A,credit card
2787,8849,9029,2020-10-28,933,1200,3,21,2,A,credit card
2788,8889,9072,2020-10-30,489,800,2,21,2,A,credit card
2789,8945,9128,2020-11-01,831,400,1,21,2,A,credit card
2790,8949,9132,2020-11-01,797,800,2,21,2,A,credit card
2791,8977,9161,2020-11-02,70,400,1,21,2,A,credit card
2792,9003,9189,2020-11-03,155,1200,3,21,2,A,credit card
2793,9022,9217,2020-11-04,939,800,2,21,2,A,credit card
2794,9150,9341,2020-11-09,634,1200,3,21,2,A,credit card
2795,9164,9355,2020-11-09,171,1200,3,21,2,A,credit card
2796,9173,9364,2020-11-09,232,400,1,21,2,A,credit card
2797,9204,9395,2020-11-10,109,800,2,21,2,A,credit card
2798,9284,9476,2020-11-13,603,800,2,21,2,A,credit card
2799,9311,9503,2020-11-14,215,400,1,21,2,A,credit card
2800,9356,9548,2020-11-15,283,1200,3,21,2,A,credit card
2801,9401,9593,2020-11-17,325,800,2,21,2,A,credit card
2802,9493,9686,2020-11-20,835,800,2,21,2,A,credit card
2803,9523,9716,2020-11-22,955,800,2,21,2,A,credit card
2804,9526,9720,2020-11-22,559,800,2,21,2,A,credit card
2805,9622,9816,2020-11-25,172,800,2,21,2,A,credit card
2806,9788,9991,2020-12-01,748,800,2,21,2,A,credit card
2807,9794,9992,2020-12-01,148,1200,3,21,2,A,credit card
2808,14,14,2020-01-01,836,1100,2,22,2,A,credit card
2809,58,58,2020-01-03,711,1650,3,22,2,A,credit card
2810,97,97,2020-01-05,895,550,1,22,2,A,credit card
2811,117,117,2020-01-05,164,1100,2,22,2,A,credit card
2812,118,118,2020-01-05,526,1100,2,22,2,A,credit card
2813,258,264,2020-01-10,347,1100,2,22,2,A,credit card
2814,364,372,2020-01-14,193,1100,2,22,2,A,credit card
2815,390,400,2020-01-14,119,2200,4,22,2,A,credit card
2816,416,427,2020-01-15,286,1100,2,22,2,A,credit card
2817,553,568,2020-01-20,389,1100,2,22,2,A,credit card
2818,578,593,2020-01-21,637,550,1,22,2,A,credit card
2819,627,643,2020-01-22,792,1100,2,22,2,A,credit card
2820,645,661,2020-01-23,922,1650,3,22,2,A,credit card
2821,659,675,2020-01-23,274,550,1,22,2,A,credit card
2822,688,704,2020-01-24,673,550,1,22,2,A,credit card
2823,699,715,2020-01-25,241,1100,2,22,2,A,credit card
2824,742,758,2020-01-26,924,1100,2,22,2,A,credit card
2825,772,789,2020-01-27,928,1650,3,22,2,A,credit card
2826,815,832,2020-01-28,294,1650,3,22,2,A,credit card
2827,827,845,2020-01-29,716,1100,2,22,2,A,credit card
2828,860,879,2020-01-29,115,1100,2,22,2,A,credit card
2829,869,888,2020-01-30,63,1650,3,22,2,A,credit card
2830,878,897,2020-01-30,996,1100,2,22,2,A,credit card
2831,910,929,2020-01-31,925,1100,2,22,2,A,credit card
2832,929,948,2020-01-31,267,1650,3,22,2,A,credit card
2833,931,950,2020-01-31,886,1650,3,22,2,A,credit card
2834,935,954,2020-01-31,594,550,1,22,2,A,credit card
2835,973,993,2020-02-02,439,550,1,22,2,A,credit card
2836,974,994,2020-02-02,198,550,1,22,2,A,credit card
2837,983,1004,2020-02-02,39,1100,2,22,2,A,credit card
2838,984,1005,2020-02-02,851,550,1,22,2,A,credit card
2839,1010,1032,2020-02-03,358,1100,2,22,2,A,credit card
2840,1051,1074,2020-02-04,809,550,1,22,2,A,credit card
2841,1081,1104,2020-02-05,564,550,1,22,2,A,credit card
2842,1073,1109,2020-02-05,423,550,1,22,2,A,credit card
2843,1091,1115,2020-02-06,86,550,1,22,2,A,credit card
2844,1101,1125,2020-02-06,515,550,1,22,2,A,credit card
2845,1123,1147,2020-02-07,429,550,1,22,2,A,credit card
2846,1131,1155,2020-02-07,69,1100,2,22,2,A,credit card
2847,1143,1168,2020-02-07,691,1650,3,22,2,A,credit card
2848,1151,1176,2020-02-07,972,550,1,22,2,A,credit card
2849,1175,1200,2020-02-08,995,550,1,22,2,A,credit card
2850,1195,1221,2020-02-09,380,1100,2,22,2,A,credit card
2851,1239,1266,2020-02-10,958,550,1,22,2,A,credit card
2852,1289,1319,2020-02-12,843,550,1,22,2,A,credit card
2853,1314,1344,2020-02-13,384,1650,3,22,2,A,credit card
2854,1399,1431,2020-02-15,557,550,1,22,2,A,credit card
2855,1464,1496,2020-02-17,557,2200,4,22,2,A,credit card
2856,1480,1512,2020-02-18,444,1100,2,22,2,A,credit card
2857,1539,1571,2020-02-19,882,550,1,22,2,A,credit card
2858,1579,1612,2020-02-21,81,550,1,22,2,A,credit card
2859,1612,1645,2020-02-22,703,1100,2,22,2,A,credit card
